orig_video_id,new_video_id
V_9c6a1376381f4a2f9d4798f7d6b35c81,20442
V_2a859d1cab7f408980946744ff6382a3,5622
V_0e8aa584466e4deea097a82f22d9cef2,1923
V_ee2152a3145e4631afbdff40b8e68c56,31533
V_a66e009775524d4a9f8e75d2411f8e64,22131
V_9475cce5d40a4d90a37ae9ad53cd7fd6,19423
V_c6cc05d33c3e477996d324d19b87d8ac,26431
V_8c33d6e3e61745768175f3df8c34ce96,18397
V_9b914ffc6a11406f8f8d0b153fdc6041,20332
V_6e3edf32bc764ff6aa5540ded4e60814,14502
V_26d5a6bd1c4b4ba0a61a7c5d4677c7de,5156
V_1c1a0764abed4d2990830f19d03579a2,3735
V_bf682e7e060443c387f9f167b4772e39,25475
V_bdcd273d860949e0b30d5cce4a4444a1,25251
V_355bee7fdc2e40629c6812ee2dec06f6,7003
V_2d3cb498e5d44b5da9eb732e5690d184,5936
V_b4745cb40e464be0a93fb272d45a0c2c,24024
V_ce1785cce86041908994652bc4c351ba,27373
V_a146b7b919db459c8873c1f895a9c844,21471
V_d83bd3b1946e41649ff9d867d9699356,28701
V_56a0d4d374014ae38661707cd443a62c,11362
V_c60ec8083d2d4027ae2857d62268e22c,26343
V_17695c98a6e64af9ae6ee9affcbfb435,3136
V_f744330fa522409d9297530f5e0fd35d,32755
V_f9faeb1f2a9840df9ca3fdab4624e20c,33131
V_598774a6f4a844fcb1d8a1550a7cd262,11764
V_add78dfb0ef8473bab390738874d3ef5,23134
V_590e1e430e6642fcb80c3154967c2d3b,11699
V_a63456b79bea4b42b10fb567ed2c4102,22106
V_cf0a2a8daf9c451cb9c8882bb3cdfc01,27511
V_7f6b806165904f5eb091f34643cab1b5,16728
V_c4ec06c088a14a639ffeaad7d166af6d,26200
V_645789a48cc94b9a8c50ce328c53f960,13257
V_4502405bbb414fbdb5488dedc4878e00,9071
V_9a6fffb413834c0da35e19c8376b8a29,20183
V_bff52e90f6e349a0857a90280bc3a23d,25561
V_3e8cd76b9a21497c9ccb16468f5facc8,8199
V_03addd2456374b2e86f573b4493c8965,478
V_c47fb25792e548c28bf7f5a44925b7b6,26136
V_xjtu-thls3018-3-6-6-6,34046
V_102f7811b4184bb7bf1c66ab1cf27805,2180
V_2b1d3356cb5e448891f8d60a5eb99b72,5684
V_71852f9e6caf4377908760b0744defc8,14950
V_5c8dfad53b1a48098e2890f7344a364e,12156
V_66e2d12ac2c34b17b7b65bea52d1bdff,13575
V_180fcd0e962f4ef3bee16727da99adc8,3229
V_xjtu-thls3018-3-4-4-4,34044
V_eedefed892dc4792901caa5e0d1c4fdf,31632
V_7e32afae2fb14dfd83867725d4d76d16,16583
V_a968032d93e944628ef9155986f0b8cb,22562
V_7542f05de70647fd8e16f7edf08306d6,15452
V_a40ef8e18536438fb96bd25ccad5eeb8,21837
V_6ccfda1674704b30938a577bd3bf8467,14306
V_3869c53db30d4817a96296f75d719e87,7382
V_b4dc9fce8de6442db92a22887aa92c15,24070
V_fd4793561d534718a63bb6a211cc8f69,33559
V_ad058fa1c32042ceb49184e3e394d950,23039
V_c06f22421fe941a2b53395af93e75f38,25622
V_8389f910c6244937917619344819ee17,17249
V_68a1ee680c5f455bbc78756bda41bc7c,13799
V_3ab838bed7ef4d3587c9c8ecaf2bb63a,7709
V_79e08a50dccf449ab5b74649641c1a9c,16030
V_6957cbce6cfb48e389b09aff3c8cafce,13893
V_48d27f8d778240d8aa311ffe0377134d,9574
V_11a05f67d68e423799aa5ef5320616eb,2366
V_4858d9d75acd46f88a7e1fb0c9b963de,9510
V_6acd057d1372485597c81bf681d7ec89,14067
V_a993d12a51c7440fb52a86ca5d11a2b4,22584
V_9d677f56f06547579742e843fb94101e,20560
V_b33deb3d220f45d6a04a5c5147421753,23862
V_69604fef28c842e2bfc7cc6a23ee07a1,13898
V_d65f163f1c9848318475e57bfa63bfb3,28466
V_fc098e54796044339eac1b6e906334e3,33387
V_c136a5b58b174171984c33882549ca66,25734
V_8cecf0136528464589a05203bb330943,18487
V_7313463ee887417c99a78c7b4e9476a9,15159
V_24b2285b8ea04fa5956c8d7f6ff93e1e,4877
V_559a2492e63e4fdd9b6597ef7449ca10,11226
V_11266f078f9940098d23a128e945723e,2302
V_b773093464fc4c9a8e9ae90b856a0f81,24409
V_81fb8e5d8da34649a7cd327ef525090a,17030
V_613e1ac5667f48818ebfec094f4e8175,12807
V_7611953b9f7a4b4db309c6ec465dddb7,15544
V_5e2cf0515c2a4c3ead1fa4e0bcb54dfe,12391
V_09fa2dfff19243f2885b92d7f0c5d254,1313
V_de8c813d5da44d6da228788dfb5c0076,29483
V_85d6dc060f584bd4930bc7251181130b,17567
V_9a09796f9977442b8b02999a466c5ec3,20122
V_79b72b760254489cb3771fa50a73d522,16007
V_c7888134ce73427d9345f7e8d1ed3f1f,26538
V_9d68db85ee5a420da86683a5c04f0b38,20562
V_af0b4a3e113442bb994a51220e627f44,23288
V_e1fc1b0ba0ad4bf1858812e3290395fb,29940
V_43cc1a2199f24c9282d8ad6622144263,8895
V_39738177817d4c12899dba642a8470f1,7518
V_b3aabf8042b44700b04e27a5d894dec2,23917
V_4a8101adf6be4222bc3a2bab4ef19ca3,9764
V_4756915d7edc4f3086bf1c6c602731a2,9370
V_4908dadba1f1421582b7f1947de2a129,9605
V_689515e820ea47adb0df2853dfa18afd,13789
V_d3db2e80a667454b814092490048b8b9,28146
V_55c7e852a3114341a95567eebb553a3a,11246
V_3342886b9e034854a3dcc48477bac043,6738
V_e1fb3362da7c4762a9a45dcaa4ea1174,29939
V_0cd1e181a5d44600be18af8b28dcad8c,1662
V_351067b2093d44d7b6911fef4647475e,6978
V_facf57a7ec1149dca4c5551affa506b9,33239
V_e7ef4a9da7f84f43b42496d7262ebd47,30733
V_96810084ace44ebf96653b29f4a1b9ae,19712
V_074bd0d44ac44b378570e0ec4b2d8a27,948
V_90391a7b0daf497bbc370f3298df9313,18890
V_d082c0a916a84c628477d1c7b4cfd924,27702
V_58a01a235d8b4127a0ccb2f76711e5f2,11628
V_e8b335edf5ca4caaa09cc5df26746c15,30829
V_57e8e3d513d44ff0ad1e0a4dcdcd55c6,11535
V_ae6c78d282284a26b42799e68a2f3150,23210
V_98be29b2421c4389802d62b09a4336f2,19976
V_d282f3bf5ce947d18a6a25137d454b6d,27980
V_e8470c4b83e6447ca42cd8f46c86d96b,30773
V_e4fb7324c05b465caebd81dd22f66bac,30366
V_2f92d5971a1f4b30b764db757b7556bb,6239
V_f2ad83c15b6547c7be96df00ade3a987,32147
V_d932b2188d8f42848ec4cda9254db85c,28809
V_3650a683df764ca4926b9b9468af98a7,7115
V_7af5b714120b4c51a81c5f6015d4661b,16186
V_b50d3f7432ee4662b880c2dc47bb82ed,24100
V_3e1db32592f5498bb8b0ee8a3531d305,8153
V_9b079a1572d34b2e8ac1ff68008aee74,20258
V_8c4d5ff299204c0fadcbe040ba7daeac,18410
V_7cc06219fdf84585ad43ed0863ab9798,16416
V_bd5eade07a234e6fb51f2069eda5540d,25190
V_863462e48c6843f6a551ef1a641d3902,17624
V_71c8ac0457634c8a8c2ede09efaf3577,14988
V_cee478aaa7c344b7819213e64401db5a,27483
V_aff21af5927144b59c4e745055c832a7,23409
V_11736ae0557547098f9e91b40c4d5f9b,2340
V_8fb1dd88477048f4b08528973d7e80d9,18827
V_37dd8dd550284e1086bbf6efcd1a6d50,7323
V_b826861ca71f4f2c9d231f3982ea17c2,24498
V_87b33faff5924bc4beb824a396858f54,17815
V_3278cde7a1944bbf8cc4dcbcb30a5f3e,6630
V_e4d9328eafc94ee9ab0f395143361821,30341
V_S23V6_DEMO_Op_Amp_characteristics,21103
V_c81454d41e60404e80657b6203c7d8e4,26622
V_d551f8198dd54d868e34dde167d7639f,28338
V_083bd97461e34f619b6191f357d8d833,1088
V_85bf8b4ef54e4c63adcd096b08c312b1,17548
V_2c36673bab034624af649d249fba5d51,5809
V_116e659737ae49d8a92d8f9aabd501b8,2338
V_060387cd8b364d1094ac7a0c42f07550,778
V_723ebccd8cf64bbaab2a1e4495ab8580,15047
V_d1e5605cdc0b4934a33ac21a6a64f89a,27883
V_d313888a20e44cdfbd673ad485806365,28057
V_a6e76d13911d499ca48f21b59b18edaf,22200
V_5b4ed936aee04eae811610fd57ce4d4f,11992
V_f94d7f399d494621bc35b96ff93d3184,33026
V_a2928773f96a4fd59c0ba7fdeb2a13ee,21629
V_2e17b67b43754d57ae70e85318a92102,6050
V_61a36bb4262f4d708273b06760c546d9,12859
V_81b0b2e43ad8484e8a64eba302d35959,16992
V_c0cd5053b9f5493cb0aa19753c2bf051,25676
V_9cc9c5f64d6e4e98985e52a5fb198bd8,20490
V_13967d3a9052430187be80748153a416,2636
V_9bd530ad76394107a313bd94c85fc601,20372
V_f8428c7aab68490999f2885d3292655d,32882
V_b2251e7651bf4646b38ad68c4357dbb6,23710
V_46d06fcd9657400bb67716db243eaa76,9301
V_da782f0a54bf49b5842751306a883e16,28950
V_1607f47a6f954c5e8cef28346dcc138a,2965
V_601e2c5ab3de4e1d9342192da83464f1,12662
V_0e993eabab4043488886603cfeb8890a,1931
V_67243c9709be4ab388855ec9f4012e11,13617
V_c418e9dca36542bb8532ace2461ad703,26083
V_f266352d08674b81a2c9474a7b92b518,32108
V_079f87f183c54a6d8482f9422bff0d62,994
V_b62c6942ba644b8a8235f866715e1d8d,24244
V_a09ac704b1f04511b91959677803c9f0,21382
V_26c2846fe985408da81dbc8c80328b57,5148
V_d77a924703e64166b2ca0ed8a8101749,28606
V_2728ee06d3fc4a7c915ae7477608810a,5194
V_92a73a00c3b140a8881d670dfa94adfa,19195
V_b2794c7fe6d14f80a67e6ff02e61de90,23757
V_558cb5bcd74d46c38864996e053fd0de,11215
V_0dee5b6764864a2089ed6da9bf41658a,1833
V_8787813381f44b7ba621029bed34d4ad,17798
V_03863e1c264b49a8a8caed6d04137a07,456
V_74c3b27bba204525ae059cf3ade1bec9,15387
V_af24b92b121e45e491b23f6d7cdcdd8d,23296
V_40df13aa5c3b4228b1da3922c1b203fd,8500
V_6819a94a7b36410bbf5059bd153ae798,13728
V_6d48c73e4d534be6930aa4bf55c11f05,14372
V_519f24df9c97430095d05f5a63a67861,10696
V_2a000aa9e490445c8bd5066dfe0e750f,5555
V_df482bfe54cd46d2868445f4e13f47dd,29567
V_412547031d1e41ca8b0e2654e5c6948e,8555
V_181725d6c10d444cb49a1aeea011b662,3235
V_d1fa8e112e7c4907a15ede1115b2f0a9,27898
V_4bc8a321763e41b791ed5ba59fab6603,9937
V_551e8abdd44e4191bec3e29edc75553c,11163
V_1e6e549f683044e48fae5503d159d764,4057
V_76706230d0f3466bab7e0816beb5cc17,15593
V_e533810e5a7e46e5a273855e466a0bde,30398
V_f229fc17589e4082a0a44aad75db42cf,32076
V_d8f2074e04b64a64a609380dead7285c,28781
V_f631673002b747fe86d0b3f5054bbc80,32612
V_675a459066ea49c19d1743c901e06387,13642
V_a7a69a2118b54b40920255398f4d553c,22309
V_2b5e402c2f544d1481555034c4e16e00,5714
V_2b5b5b49cc074f5a9dc4978b155e3241,5711
V_ac3945ddf8754d0085d9c1f01d194f99,22928
V_5a806b472dd44c5f9cafb3d7f28a32a5,11896
V_ea9fb7269f714172866732a0c175d6a8,31087
V_b2efbeccf7fb4c4cbe913e728144a644,23811
V_6a766f8e9be44793a8a28509e3d7bcfd,14021
V_9bb519cfdca0456892bb78300be8299c,20356
V_56f5028e7436492f8417417948cd64a0,11405
V_b441d3a150bd4b2d994143818f8eb2bb,24001
V_9768e09de5f6403eb3410486d41ba61f,19822
V_3089a09763d7492aa051a7a807480eb0,6381
V_b14c042290a149e0a1fa982caa94383a,23609
V_3ba1fc1a3adb4824ad2165841efbd075,7822
V_ef833e76b6ac45a9bb102b6a5b233886,31731
V_ef4728641f234c619edeb4566845599e,31698
V_6c7d8b1d5e464de29555909c669b6dec,14271
V_6fac4477e7b84c108898f78387fb0f81,14700
V_3bd0c9e801a7483786441573fca0bdee,7850
V_14e312905a89429680c21b7e5c67d99b,2810
V_711499faed5347f38a7821a2c0a729d2,14900
V_58dd5ae8789b4d09a5c7d244b9855841,11672
V_df06912f6a2d4157a5c66dcf84e3facb,29540
V_6bb53254cb534439ba0dd24a8fe43acd,14197
V_75eb0bac3e324baa8b295662745bd7cd,15522
V_4a4aa7a3cf5244dda5a1ea9d64d6d1f6,9738
V_973fbe28c5da4b1187146f6c524dfd86,19798
V_a8d916c36815470cb0ffbc8a8a48a581,22486
V_308ff827335148f59db5aa03d97c0aba,6383
V_36379fd0ff82491ba61e4ca8f54319db,7100
V_76f6d0a431c64401b1e75c08f484d90e,15658
V_135975de40e54291865009449e9ef12c,2596
V_S6V1_Review_of_the_Course_So_Far,21182
V_956a3a030ae348dbb2bf306678bbdcad,19554
V_b1386c3ff10542879011933bf54a58c7,23596
V_b8c6cef62bce4f7f8973a5bed75f741c,24581
V_70afd01df36d447f8d7b1152af325e19,14838
V_d73e19192af24d0cb4dc8ee82787b12f,28579
V_8d6b3f4648274ef1ab9f927d659d1c73,18555
V_25e92045adb5403eae1792fe0ff41ab1,5049
V_1e1b10887b9645e4855d6bf6c3568de8,4015
V_14cefb997bd44353811f0a8450187117,2795
V_bef23bdd71454d1bbda568a57c8dc394,25412
V_d0d6346b2c3d4591838aa27323ee26e7,27746
V_33744c51715c4247a1371e59d5cde824,6765
V_e3cc530c6cd441f693a74a39b98fabb8,30189
V_864f8e5348b6457787701ff60a206b71,17636
V_5a5047d2db1944509c553a9cdb36d7a6,11866
V_6b1c27582fc246019bc610efe388ca8a,14103
V_0c56d283df684f4791f1f1427687ca0d,1590
V_39b9e6a41cb440b89df5256a680d7722,7562
V_1cd0a1af21db4c0da4faaf98d7a0147f,3826
V_28e1d6745d094ff2b91ecf36c6b6eae8,5418
V_d14145db2add4e81a3252db6433cc43e,27808
V_8b0294ab6c7f4299820584086c27945b,18241
V_41808880d7d34915abd94f0c6e8ffccf,8602
V_ac3be82ba1594da19594adf09c6b87e8,22930
V_0476f5f6d14942d08851039f003af42b,574
V_92efca5b0feb4c79a4aa7c3b0c3fb75d,19223
V_4abd6219cbc04a5682f5c25e1fcbd4a5,9797
V_6b586037fa6e49b28d01b61bccad6bb7,14142
V_8a327ad2a1734d1da5ecde1501c10487,18126
V_812d03ef3d4e4bdd8a628bb081c2bf0c,16929
V_64aa568c716841f892497c629f9bb2ae,13300
V_5e4daa5999a14d9695a00af9d535316b,12404
V_bf3a397db2224cc7b88ff3b992d45ee6,25445
V_440ec20b4b404b3c8e1130c8782890d5,8935
V_777fb6ead371496a816efab8ad52aca8,15729
V_9298a422c0a744cdac4cf8d5c316839a,19191
V_e2417fb8b46e4a4d8c34f060b387b4cf,29975
V_27d619ef24fb4dfc9e758f746024eb49,5283
V_33504d1c83a745a2b694378459cd9354,6747
V_Solving_ODEs_Numerically,21220
V_c4db81c7bba0461697f094a1055330d4,26188
V_5184ce2184c744d5bcc2844e807b9c16,10683
V_50461720df414adf9ab21fc40e433df5,10501
V_dfee4877293c40c6ba44bd1ba61eb10d,29670
V_a262b430685649f3814dca7a0d2b12a2,21608
V_a066afe9432c4e4ebde66fccbba5f464,21342
V_xjtu-thls3018-7-8-8-8,34093
V_77c982c956b04e03b0a53014a5cc8bb8,15763
V_28fe41a894b3462ba55b39d39cb69d07,5433
V_17a9ec70c59e43e7b5234029df75c16d,3172
V_5f77e46f016544b4b6f0b7692020fc16,12563
V_eea8547075144a8d8e3b115eef598ac3,31606
V_a0942362c3b34feea09db2dcbd2beb7a,21377
V_10868ffac99849b1aed1f07a80e59f25,2229
V_e7ce91e7e67440ebbaf1660f02dbea05,30722
V_85718e3b8cb043b3bb2ee4911a26416d,17510
V_128eb621901e4ce398ca69ff27c6ab05,2486
V_aa67cdae06c34a6abd5f45288eb63894,22690
V_eef10cbc1d904f7f9ceb13eefea219f1,31646
V_dc30f925e7144d5d88db4765ccba4664,29193
V_65d2957f5e8c4846b56db854ecb2ef46,13431
V_300c3e334e0c4f038f0321de5edb8d09,6320
V_989c8e76d0cd42d8ad4df31dfce47730,19955
V_V3-4_Acceleration_Using_Intermediate_Frames,21252
V_1a2ba98f0f9e4e63ad180e047333c282,3503
V_6292ae7507a94d3f99417494e058a3d6,12998
V_0fc4480725a74aad97123c01e3f9317c,2121
V_56c376c498974f67acd7cbca8e2dbe4f,11381
V_1cb36c3ca4344f52a5ad424f9fe1f99c,3810
V_55d5dc81ed5642a59fa1668454dbefc0,11251
V_3bd433d9ae5247fbb0930fc158f8f63a,7854
V_1d32635ec36749f993cc53f34df44a45,3885
V_609df1565f754b48b0dde4f50e2b3b92,12730
V_0d769f9fbff6401ca430dcea67257f3a,1769
V_503ae45c9c6e4ed0af9b6fe84066b90f,10497
V_906062300a884ef4b0c7acad7e0db6fb,18910
V_54805b54c856452fbea51e92882fea59,11076
V_8f2b1af528ed4143a5c4bcfc346cd115,18757
V_d9c592b864b84360a8a059e8d36a6fdc,28873
V_a1fd0b818d0e404c9c5625b878d69bfe,21554
V_0cf2d8bef19e473e8e97b8cb7cd982cf,1677
V_6510821ab10f4422ad6a4cdc5702c468,13339
V_43d5a90f6b7643a4bafb9b8b6354e9d5,8900
V_xjtu-thls3018-5-14-14-14,34065
V_bb84b3a068874e70b5d45b4f274071db,24942
V_f461002c9c464ea0995b946099d25c53,32376
V_2c8951cac592407ab2bf984bd7342a0e,5852
V_891d45ab4be741f2bca0fb11cd91cf61,17979
V_d97856004c4c4da5ad275a92811c96af,28837
V_0b6004d76883450fbf3f1f0e0889b2a6,1486
V_6389dfa0e8034dfabd4e311b1ab0e8ba,13152
V_b7efdbcb685947e6a3d847b8eb18d832,24471
V_a4032c9a14e74b93922c838b6fa474de,21828
V_e796e57372c749f8ab9cdba796a3eaca,30703
V_5926154d307b4cce8eb1f06b98db4165,11713
V_5f891656c675450bae0aae9154d41c29,12572
V_2f33817f84084530963d4d4bfee6721f,6184
V_b41f6f33955f4005a4e7ea2f5920ebd1,23976
V_3092ec5b8f6947088de2a0de3e435cf9,6386
V_a13a80a5e88c4e2d86a036b55dddae13,21467
V_b4b09e9ea1e74a6fa0e7395ee360865d,24049
V_9efcbbe9316944a6ad522b8e013e1208,20760
V_48b503ffaae64f73a40d3a8363e1b3af,9563
V_514c9776ec324849af938946c9e73dab,10653
V_f26cd457562843bc93cf633233fa8501,32115
V_2e40ec8e64cf43e5bbf3c5e777bc9539,6065
V_b1449bad50264e00a05c4d508dbd2894,23602
V_8a106fe6b1334fd7bfb81ee52142863c,18105
V_68f8254e934d4db79954ad3fe727536e,13842
V_f9ab4f134cad48daa3c3c1bbdb43f7ac,33078
V_a42b12a069a54971a3304f2f690feac1,21851
V_82013f8189c14779aba11829a60dee10,17033
V_6e5fe86fbe9d4ac9bfe96d1eaf82de26,14525
V_ee0654484dc14e18bc8a6111d010f88f,31522
V_aaa9d963b9c14ace87974d089439d5b9,22724
V_a2670e26cb0e48649e298b4c48998123,21611
V_d5945e730ba34ffb9bd806267687ec12,28371
V_111fc79f2ede4da0990981ff81d55fe0,2298
V_5e1477268ef543a18a43ce341b56800d,12374
V_85a3a0ee8ce546a7ab81c8833a373786,17539
V_187e4a6532fb4c97bc84fd8e3d757d2b,3283
V_b19935274792435fa5933ba95eda7b0f,23645
V_cec08de277774937bea19eeab5e80a58,27462
V_79c4878da765411ab7446a46fb0e5d8d,16015
V_c311e1b1a45d41a6bc792632750bde65,25963
V_d1c9b302a331468187d191b303bb48ba,27875
V_bace3ad7c161435889471653e6ff958c,24841
V_769b263b77f941088378be3f546f5837,15620
V_8b8cd48144424c4190bf9a0851d0529a,18316
V_57ab12bc49004512b29658ce8ac0d2c2,11505
V_91db6c9f72a649678b50ca339b654094,19102
V_9233b2426efe4acbae8ab1e25f8c5305,19150
V_f7557e70e3da48d796bf0a602aa13f81,32767
V_61689b2604f74d6bbe3b3c8b3c2e9cf5,12827
V_97936eb34a6f4400ac8d8aa4e55a36f8,19837
V_cf4a0d675e2f48468126d28b255b9c31,27549
V_7c66640391c045109acee5c641cd109f,16374
V_39953eb478fa43a1a2eb4ef70734c141,7537
V_5ecd984d0f674533acf5cb5d0b6da137,12469
V_0147b3faecbb452794fd2d1c10616c76,157
V_8dd7d91f47314c9c81f4d0aa05d218bd,18610
V_89f3a17d7b684e5bb47b2e3b5073a89d,18088
V_9f0284cfb138447fb0911bc0d127d2dc,20764
V_79178be527614fa8b83d7cacf98f8b4d,15933
V_ce24cacc5ac64be2933ddaa7c67edbc9,27378
V_11ea9eec5d78452897361618420067e3,2404
V_8a02f79de9b34b20855b1011af27485a,18098
V_8f7e2854015546468c2a35e349bd1816,18801
V_86c18cd6ff2c42adb9d6809d0d64ce0a,17681
V_6378927bf99c48efb23e51b7ea82a9a2,13141
V_afb53108d44f4bf6a5f8bf5f63352197,23377
V_b2aba9acb3394c1bb5d1982174c01c84,23782
V_127e77c17531435f80cd2829bc3d56f5,2477
V_f0af4a7632064fa59fcf004533d39027,31877
V_290928d10c9241a3b612ff198ac4389f,5437
V_f4a2466b151a4c9b953ff05656c7ff78,32415
V_a589d0566aac4130b8a6ad1140c4cb7d,22010
V_9eb3ed92e9b842a585a1adfcb4d42f35,20731
V_536a443892d842d1b2ca85cf4524250b,10946
V_781b7f6261da4971a4dc9796b4193d50,15810
V_512d5490c75f4ead930322cb985b9902,10638
V_b7876ffd3f7a48afae78b7ad84176798,24419
V_ee62e5779f2f4b888b7a9a54987a20aa,31568
V_V9-1_3D_vs_Planar_Motion,21273
V_be86f643be904266a7f0c80ea8438e2f,25342
V_ea040290af9b416486be587457f46e46,31008
V_6268a2ef23834b81a249c1f1c340b37e,12970
V_8bdb8fc756294f24b0f520805d55677d,18355
V_23df27e9ed09467aafb5c035ccc0437c,4776
V_4795a0d409704bd6b0651205851af5d5,9406
V_S10V2_Amplifier_distorts,21031
V_5494ac4cfaa34b7fa7d55afba4fd5a85,11090
V_3183200f575249d2914e31e880ad377f,6514
V_e8d3de5ce9194f7c89ca7da3efb3750e,30849
V_855667395d2e4b89b9226954fe0ff904,17496
V_5f2d0b932db1425bb7024d3b0ba958df,12521
V_99def5c8a17d4cedba692a8549642971,20097
V_d65bfbe36a6c4fb4aa21f0b4c25ab076,28465
V_199057d586db41779c39461f5b696008,3419
V_6004dd2be39d4c98bc94e982b3b24c94,12642
V_3e157972af9a4fda9c1386a35d0f282d,8150
V_8d176c5ac7234a47a4576e64b37131c6,18514
V_9f0b7ee4c91544c4997a54a4d37504c9,20767
V_cba246572ca74d37821b5bc1c8ceea5f,27036
V_0555e0178c7247a4a1633a1be5a62230,688
V_c7c8a909f047473d8b2b5869f7d08c4d,26586
V_bd6c0b28f22e41698cc36776209b0821,25199
V_bfd411c3655046bd8822ce38546951ed,25548
V_edccd0eb591f41cb8ba30c20976e9392,31493
V_830bb465c5b24a03badb540f2e06122b,17174
V_ff56d93c2b3a46b2bb798c93ffe8ea61,33836
V_69c4842465c24b2ba66ae6d375dcb36c,13939
V_f04ee5fab24a4e8d82e95195f33dff9f,31827
V_f6ca376e22b54e4cadc2d5810a908a67,32685
V_e4b14060e1b341f8bb4db5a77a9f5fe9,30321
V_0e122580b2e24f6ebf5bf1d84670f1e5,1857
V_dd5ee32a72f74faface8d930ef5ad6d3,29333
V_2d71e6280976405f9056916ee14fb3fc,5959
V_053034725cf3426094fb94ae268c798f,669
V_9674096ae06f4abd9cd5dcd76bb12958,19703
V_1d8ca8d017e54ebcb652ca8458c3e99f,3932
V_9bb7a84b85a44d6d991f680d58ed515e,20358
V_32657a474a8644e48dba88a2a1df238a,6621
V_592defa11907424b90a63b37c4fb53e2,11721
V_a94515af6589418bbb890721b224f145,22538
V_4ad1c01e7d2743caaedfe6fdbf216b88,9810
V_ffd2bda8994141748e107f941019a93d,33905
V_7ee5e0e8bca94e6a979ebab4377bc6c2,16663
V_d4ed6629ef664d60b53108d717621a5a,28283
V_fe2be3149e5b448aa60dd5538e6002eb,33673
V_6214c4082d4a4372a9cc86f9ac26f8b9,12922
V_13c0c3157fec43af910bc77e682c58aa,2658
V_7507bed937ac4baebb1af1d62d5ae198,15423
V_a261f5735eca4bf7a7c206d41662598c,21605
V_3fbf16a01b254bba828d3ef710f34023,8357
V_e3d1479dacea4948abbe5bf50d1f20b7,30196
V_989a5b9f8cc34f6698eccbd29417db05,19954
V_cc77710d4f6b4ec19a72cf498d87a6dc,27148
V_a3b94480bc944a8d9353f71301d11c71,21788
V_3c6ff6d25ef74d0bada97cfa99a1c9f8,7925
V_ec67d29fbc2e415b9823eeb593207285,31295
V_c447783996b34349a2243b7bd8bfc07d,26108
V_640edb1749994dc78cb52262c7e292aa,13226
V_7813d857b78547f3aaeea15694272a8a,15807
V_f47e859306e34e7cb115f2729dd4b98f,32395
V_6f1d4188b13946798e1984474f265725,14636
V_b9bd629c34ec4018a8d54015c53a3f6e,24699
V_d2d9832a39d4498ea22af9a4ed22cfd8,28033
V_622133719dd74caca32bf73261111350,12931
V_abdf2156f5284c1e9a663c7414dcfcd8,22875
V_8e12ec2db06c44b2b750b6d3465430c9,18634
V_86c99f06556c4ad1908c1f4d86a91009,17686
V_61946d9076a04612b744df0185cb6ccc,12848
V_7a3d2d53247245b78d69eb5a40f6ff7c,16090
V_17fa21f766b149b58b0cad6d3b4a58a2,3213
V_6c325695e56a4065aaaed2c6f5a01e78,14240
V_68b5c4f98c9844e3a1ae81b889672b07,13813
V_88dcd58d494a41e483df3391c2ccc708,17951
V_0c1edbc506d648dd9d8335c7139499c6,1566
V_2f9f29b9044246fb9dcd441817add01d,6248
V_91fc7fb341d3477ca6ed409ba544c5a9,19124
V_7a4a874fbccc4bacbd4a97e31681f988,16095
V_dc233d76e45848ac968bb97c8e6281f5,29188
V_2537bcb0f8c345678a405993917338c0,4947
V_9181fe0e99d147eb85d7a269989a6824,19056
V_3dda7ec5ed6b4729a8c5f70aa8b0a31b,8122
V_a4f72173adf74f70b88dba96cc8acb16,21934
V_ad4cf284c0de48ab8d44fb62588d44e7,23076
V_88919daf14a5420a8ef85ca52f3139f5,17919
V_d2afef294e0d434993c42a514c701a45,28005
V_862f8fe140894d89bd4b9ea73502420d,17621
V_78d4d6ac3a824f1fbff955e1d096832d,15905
V_74e1d53338704bc585c4696fa022d3d5,15402
V_514d71982c184c089b7c5c565db90b00,10654
V_a5a51b66d7654800b22ed69bc7034c1a,22026
V_5a6e4b709fad4044b9d083c16d47b577,11882
V_2273feddd4e34fa7b27af4ded6c81f3d,4590
V_2f2eaaafd52b4ed49c24c863318833e8,6179
V_c4622b58b78f4619949075ebf18eadcf,26123
V_095f8aa2f79a48df8387432edf86f03a,1228
V_36f458b178f445fa83bf0a5cd8c532f0,7209
V_1e7563534b6946028f655404314dc4e3,4058
V_13bdc5b590e54c3094c22347a1d684c2,2656
V_90162b6b9adf48ccbf709c67e30dd09a,18874
V_7f541f79eda243f18c9252e83ce1f86f,16717
V_4dcd34fa67fa401b94a4066734eb54f6,10180
V_6dc4279c3d87420d8c980c0747c9cfae,14438
V_6bd0360ac1c941f1853c44a0ae9effea,14207
V_0aac60486483480995ce4fac12fd905a,1406
V_89533cec2f9445d78793d2876243dde5,18007
V_42b352fa33ec4520a7994d6e0c4d3bfc,8757
V_3c5754f7381a4074a249ded65f0f68ab,7911
V_L6V3_OpenGL_1_Window_System_Interaction_and_Callbacks,20973
V_e1d3764df660446283c8327888651a22,29916
V_756cd1e4b07e4148b97d5a64dda2fc3b,15466
V_c45cdde68afe43d3b0de6859b0f529c9,26119
V_358e0de5f2a54785afb8edbd29807fdc,7027
V_0e182269d0744fe180d946ad211d9395,1861
V_78335ec83b0841d8b5cc1148650aa8c2,15827
V_7b10c1231c654eccb3f5d9896862b3d9,16201
